County,Tract,whNum90,whPer90,blNum90,blPer90,aiNum90,aiPer90,asNum90,asPer90,otNum90,otPer90,hiNum90,hiPer90,0-4Num90,0-4Per90,5-17Num90,5-17Per90,0-17Num90,0-17Per90,18-34Num90,18-34Per90,35-59Num90,35-59Per90,60+Num90,60+Per90,60-64Num90,60-64Per90,65+Num90,65+Per90,acRatio90,whNum00,whPer00,blNum00,blPer00,aiNum00,aiPer00,asNum00,asPer00,otNum00,otPer00,hiNum00,hiPer00,0-4Num00,0-4Per00,5-17Num00,5-17Per00,0-17Num00,0-17Per00,18-34Num00,18-34Per00,35-59Num00,35-59Per00,60+Num00,60+Per00,60-64Num00,60-64Per00,65+Num00,65+Per00,acRatio00,whNum10,whPer10,blNum10,blPer10,aiNum10,aiPer10,asNum10,asPer10,otNum10,otPer10,hiNum10,hiPer10,0-4Num10,0-4Per10,5-17Num10,5-17Per10,0-17Num10,0-17Per10,18-34Num10,18-34Per10,35-59Num10,35-59Per10,60+Num10,60+Per10,60-64Num10,60-64Per10,65+Num10,65+Per10,acRatio10,"Population/square mile, 1990","Population/square mile, 2000","Population/square mile, 2010",area90,area00
Cuyahoga,1191,84,11.04,637,83.71,0,0,31,4.07,9,1.18,8,1.05,48,6.31,193,25.36,241,31.67,366,48.09,103,13.53,51,6.71,11,1.45,40,5.26,2.16,1786,68.59,428,16.44,8,0.31,349,13.4,33,1.27,71,2.73,49,1.88,109,4.19,158,6.07,2364,90.78,56,2.15,26,1,2,0.08,24,0.92,15.48,29,22.83,70,55.12,0,0,26,20.47,2,1.57,1,0.79,6,4.72,3,2.36,9,7.09,70,55.12,25,19.69,23,18.11,7,5.51,16,12.6,13.11,2530.56,8658.49,422.28,0.303885306,0.30072395
Cuyahoga,1192.01,797,79.38,28,2.79,2,0.2,161,16.04,16,1.59,44,4.38,2,0.2,18,1.79,20,1.99,875,87.15,69,6.87,40,3.99,9,0.9,31,3.09,49.2,638,66.67,34,3.55,2,0.21,276,28.84,7,0.73,18,1.88,26,2.72,22,2.3,48,5.02,739,77.22,109,11.39,61,6.37,7,0.73,54,5.64,18.94,522,78.73,16,2.41,1,0.15,108,16.29,16,2.41,12,1.81,6,0.9,4,0.6,10,1.51,591,89.14,38,5.73,24,3.62,2,0.3,22,3.32,65.3,11712.43,11164.14,7734.41,0.089477589,0.085720897
Cuyahoga,1192.02,369,25.79,1057,73.86,1,0.07,3,0.21,1,0.07,4,0.28,68,4.75,160,11.18,228,15.93,219,15.3,254,17.75,730,51.01,67,4.68,663,46.33,5.28,353,28.47,882,71.13,0,0,2,0.16,3,0.24,2,0.16,42,3.39,142,11.45,184,14.84,150,12.1,261,21.05,645,52.01,51,4.11,594,47.9,5.74,323,31.7,667,65.46,0,0,8,0.79,21,2.06,7,0.69,32,3.14,64,6.28,96,9.42,100,9.81,326,31.99,497,48.78,76,7.46,421,41.32,9.61,5069.27,4392.82,3609.91,0.283078234,0.282289166
Cuyahoga,1193,264,5.39,4602,94,18,0.37,3,0.06,9,0.18,28,0.57,573,11.7,1201,24.53,1774,36.23,1391,28.41,1180,24.1,551,11.26,178,3.64,373,7.62,1.76,124,2.72,4408,96.71,8,0.18,9,0.2,9,0.2,35,0.77,562,12.33,1271,27.89,1833,40.22,1145,25.12,1128,24.75,452,9.91,146,3.2,306,6.71,1.49,44,1.23,3483,97.51,4,0.11,1,0.03,40,1.12,29,0.81,446,12.49,710,19.88,1156,32.36,896,25.08,1084,30.35,436,12.2,143,4,293,8.2,2.09,11081.49,10316.47,8084.78,0.444344578,0.441817842
Cuyahoga,1194.01,768,30.08,1712,67.06,2,0.08,56,2.19,15,0.59,31,1.21,218,8.54,433,16.96,651,25.5,823,32.24,678,26.56,401,15.71,121,4.74,280,10.97,2.92,634,24.63,1767,68.65,1,0.04,159,6.18,13,0.51,35,1.36,153,5.94,409,15.89,562,21.83,670,26.03,853,33.14,489,19,77,2.99,412,16.01,3.58,373,17.49,1512,70.89,5,0.23,184,8.63,59,2.77,44,2.06,118,5.53,298,13.97,416,19.5,544,25.5,757,35.49,416,19.5,138,6.47,278,13.03,4.13,9043,9117.38,7555.31,0.285745881,0.282317815
Cuyahoga,1194.02,223,8.96,2252,90.44,5,0.2,3,0.12,7,0.28,18,0.72,262,10.52,519,20.84,781,31.37,678,27.23,628,25.22,403,16.19,98,3.94,305,12.25,2.19,103,4.06,2423,95.58,1,0.04,1,0.04,7,0.28,30,1.18,271,10.69,578,22.8,849,33.49,599,23.63,764,30.14,323,12.74,72,2.84,251,9.9,1.99,45,2.53,1691,95.21,3,0.17,1,0.06,36,2.03,28,1.58,136,7.66,293,16.5,429,24.16,418,23.54,614,34.57,315,17.73,113,6.36,202,11.37,3.14,15768.28,16053.25,11246.78,0.159053492,0.15791196
Cuyahoga,1195.01,1396,49.09,1401,49.26,10,0.35,28,0.98,9,0.32,30,1.05,118,4.15,211,7.42,329,11.57,1003,35.27,931,32.74,581,20.43,149,5.24,432,15.19,7.64,1280,43.82,1488,50.94,7,0.24,126,4.31,20,0.68,43,1.47,111,3.8,336,11.5,447,15.3,817,27.97,1090,37.32,567,19.41,132,4.52,435,14.89,5.53,850,33.52,1419,55.95,5,0.2,190,7.49,72,2.84,40,1.58,123,4.85,287,11.32,410,16.17,624,24.61,918,36.2,584,23.03,177,6.98,407,16.05,5.19,14885.17,15288.18,13273.13,0.193078077,0.191062648
Cuyahoga,1195.02,746,36.07,1290,62.38,3,0.15,18,0.87,11,0.53,25,1.21,99,4.79,209,10.11,308,14.89,635,30.71,556,26.89,569,27.52,112,5.42,457,22.1,5.71,469,21.11,1682,75.7,2,0.09,42,1.89,27,1.22,56,2.52,126,5.67,258,11.61,384,17.28,653,29.39,760,34.2,425,19.13,46,2.07,379,17.06,4.79,300,16.93,1394,78.67,5,0.28,34,1.92,39,2.2,31,1.75,84,4.74,125,7.05,209,11.79,422,23.81,657,37.08,484,27.32,133,7.51,351,19.81,7.48,16654.78,17895.03,14270.93,0.125669628,0.124168557
Cuyahoga,1196,157,4.11,3648,95.55,3,0.08,4,0.1,6,0.16,29,0.76,384,10.06,818,21.42,1202,31.48,1085,28.42,1064,27.87,467,12.24,135,3.54,332,8.7,2.18,102,2.84,3484,96.89,0,0,2,0.06,8,0.22,20,0.56,312,8.68,851,23.67,1163,32.34,825,22.94,1120,31.15,488,13.57,135,3.75,353,9.82,2.09,77,2.83,2590,95.19,7,0.26,0,0,47,1.73,33,1.21,178,6.54,533,19.59,711,26.13,558,20.51,923,33.92,529,19.44,141,5.18,388,14.26,2.83,8142.99,7669.51,5803.32,0.472430888,0.468869543
Cuyahoga,1197.01,89,3.65,2322,95.24,6,0.25,10,0.41,11,0.45,18,0.74,153,6.28,411,16.86,564,23.13,661,27.11,694,28.47,519,21.29,154,6.32,365,14.97,3.32,85,3.41,2383,95.47,5,0.2,13,0.52,10,0.4,30,1.2,167,6.69,533,21.35,700,28.04,544,21.79,838,33.57,414,16.59,85,3.41,329,13.18,2.57,55,2.71,1918,94.67,1,0.05,13,0.64,39,1.92,23,1.14,95,4.69,393,19.4,488,24.09,365,18.02,775,38.25,398,19.64,106,5.23,292,14.41,3.15,11958.1,12242.58,9937.29,0.205383798,0.203878543
Cuyahoga,1197.02,116,3.53,3145,95.8,6,0.18,3,0.09,13,0.4,16,0.49,278,8.47,671,20.44,949,28.91,898,27.35,917,27.93,519,15.81,153,4.66,366,11.15,2.46,60,1.81,3239,97.71,8,0.24,3,0.09,5,0.15,10,0.3,313,9.44,756,22.81,1069,32.25,791,23.86,959,28.93,496,14.96,137,4.13,359,10.83,2.1,19,0.85,2184,98.07,2,0.09,0,0,22,0.99,12,0.54,155,6.96,408,18.32,563,25.28,503,22.59,762,34.22,399,17.92,99,4.45,300,13.47,2.96,15965.52,16121.14,10830.1,0.206632794,0.205630634
Cuyahoga,1198,38,0.71,5273,99.02,3,0.06,1,0.02,10,0.19,36,0.68,459,8.62,1124,21.11,1583,29.73,1347,25.3,1342,25.2,1053,19.78,238,4.47,815,15.31,2.36,40,0.78,5045,98.84,4,0.08,3,0.06,12,0.24,36,0.71,438,8.58,1254,24.57,1692,33.15,1086,21.28,1517,29.72,809,15.85,167,3.27,642,12.58,2.02,14,0.41,3344,98.15,5,0.15,0,0,44,1.29,34,1,244,7.16,651,19.11,895,26.27,745,21.87,1140,33.46,627,18.41,177,5.2,450,13.21,2.81,13697.86,13129.36,8764.06,0.391375003,0.388746855
Cuyahoga,1199,43,1.35,3121,98.3,7,0.22,1,0.03,3,0.09,7,0.22,279,8.79,550,17.32,829,26.11,887,27.94,840,26.46,619,19.49,163,5.13,456,14.36,2.83,41,1.39,2899,98.44,3,0.1,0,0,2,0.07,17,0.58,255,8.66,562,19.08,817,27.74,661,22.44,933,31.68,534,18.13,127,4.31,407,13.82,2.6,24,1.06,2202,97.13,4,0.18,3,0.13,34,1.5,25,1.1,167,7.37,372,16.41,539,23.78,498,21.97,763,33.66,467,20.6,137,6.04,330,14.56,3.21,14204.4,13175.42,10142.17,0.224015094,0.223522289
Cuyahoga,1201,69,6.44,993,92.63,5,0.47,0,0,5,0.47,2,0.19,115,10.73,255,23.79,370,34.51,297,27.71,257,23.97,148,13.8,53,4.94,95,8.86,1.9,64,6.31,946,93.2,0,0,4,0.39,1,0.1,4,0.39,107,10.54,304,29.95,411,40.49,209,20.59,287,28.28,108,10.64,20,1.97,88,8.67,1.47,26,4.71,514,93.12,0,0,0,0,12,2.17,3,0.54,41,7.43,108,19.57,149,26.99,120,21.74,176,31.88,107,19.38,46,8.33,61,11.05,2.7,1987.3,1881.63,1023.31,0.540431742,0.539425351
Cuyahoga,1202,64,1.61,3897,98.04,6,0.15,3,0.08,5,0.13,20,0.5,439,11.04,939,23.62,1378,34.67,1065,26.79,974,24.5,558,14.04,173,4.35,385,9.69,1.88,65,1.9,3335,97.51,7,0.2,3,0.09,10,0.29,8,0.23,323,9.44,852,24.91,1175,34.36,784,22.92,937,27.4,524,15.32,129,3.77,395,11.55,1.91,33,1.44,2243,97.69,1,0.04,1,0.04,18,0.78,7,0.3,174,7.58,370,16.11,544,23.69,471,20.51,768,33.45,513,22.34,169,7.36,344,14.98,3.22,14188.63,12207.58,8195.5,0.281563477,0.280153898
Cuyahoga,1204,107,2.47,4216,97.39,3,0.07,1,0.02,2,0.05,11,0.25,437,10.09,980,22.64,1417,32.73,1147,26.5,1122,25.92,643,14.86,192,4.44,451,10.42,2.06,56,1.46,3773,98.15,6,0.16,7,0.18,2,0.05,14,0.36,310,8.06,1013,26.35,1323,34.42,791,20.58,1171,30.46,559,14.54,165,4.29,394,10.25,1.91,24,0.98,2378,97.3,4,0.16,4,0.16,34,1.39,22,0.9,145,5.93,436,17.84,581,23.77,501,20.5,855,34.98,507,20.75,137,5.61,370,15.14,3.21,12068.42,10716.33,6813.4,0.359616255,0.358704785
Cuyahoga,1205,67,1.81,3616,97.65,13,0.35,1,0.03,6,0.16,7,0.19,305,8.24,800,21.6,1105,29.84,975,26.33,1046,28.25,577,15.58,199,5.37,378,10.21,2.35,29,0.87,3275,98.7,4,0.12,2,0.06,8,0.24,11,0.33,279,8.41,791,23.84,1070,32.25,678,20.43,1000,30.14,570,17.18,139,4.19,431,12.99,2.1,14,0.59,2307,96.85,3,0.13,6,0.25,52,2.18,19,0.8,158,6.63,470,19.73,628,26.36,496,20.82,762,31.99,496,20.82,121,5.08,375,15.74,2.79,13116.13,11752.45,8437.11,0.282857825,0.282324131
Cuyahoga,1206,47,0.97,4785,98.42,20,0.41,2,0.04,8,0.16,15,0.31,480,9.87,1048,21.55,1528,31.43,1254,25.79,1263,25.98,817,16.8,248,5.1,569,11.7,2.18,35,0.8,4343,99.06,4,0.09,2,0.05,0,0,14,0.32,357,8.14,1057,24.11,1414,32.25,966,22.03,1272,29.01,732,16.7,185,4.22,547,12.48,2.1,14,0.48,2839,98.17,1,0.03,0,0,38,1.31,9,0.31,205,7.09,567,19.61,772,26.69,614,21.23,981,33.92,525,18.15,134,4.63,391,13.52,2.75,13645.22,12303.71,8116.41,0.357414538,0.356315252
Cuyahoga,1207.01,39,1.46,2630,98.28,0,0,0,0,7,0.26,17,0.64,251,9.38,531,19.84,782,29.22,695,25.97,661,24.7,538,20.11,137,5.12,401,14.99,2.42,30,1.26,2336,98.11,0,0,0,0,15,0.63,20,0.84,185,7.77,572,24.02,757,31.79,480,20.16,706,29.65,438,18.39,92,3.86,346,14.53,2.15,14,0.85,1605,97.33,3,0.18,0,0,27,1.64,9,0.55,107,6.49,280,16.98,387,23.47,355,21.53,558,33.84,349,21.17,87,5.28,262,15.89,3.26,11353.77,10102.14,6996.4,0.237189938,0.235692638
Cuyahoga,1207.02,32,1.11,2838,98.13,6,0.21,3,0.1,13,0.45,16,0.55,224,7.75,545,18.85,769,26.59,744,25.73,776,26.83,603,20.85,171,5.91,432,14.94,2.76,32,1.25,2504,97.89,5,0.2,5,0.2,12,0.47,21,0.82,146,5.71,597,23.34,743,29.05,447,17.47,809,31.63,559,21.85,139,5.43,420,16.42,2.44,12,0.59,1979,97.44,4,0.2,1,0.05,35,1.72,14,0.69,114,5.61,374,18.41,488,24.03,397,19.55,682,33.58,464,22.85,104,5.12,360,17.73,3.16,12068.99,10675.13,8475.84,0.240948083,0.239622371
Cuyahoga,1208.01,22,0.76,2844,98.78,6,0.21,4,0.14,3,0.1,11,0.38,220,7.64,510,17.71,730,25.36,683,23.72,748,25.98,718,24.94,201,6.98,517,17.96,2.94,36,1.31,2709,98.26,3,0.11,2,0.07,7,0.25,21,0.76,196,7.11,548,19.88,744,26.99,591,21.44,848,30.76,574,20.82,96,3.48,478,17.34,2.71,21,0.92,2225,97.03,5,0.22,1,0.04,41,1.79,32,1.4,153,6.68,452,19.73,605,26.4,423,18.45,769,33.55,495,21.59,139,6.06,356,15.53,2.79,11675.91,11181.13,9300.72,0.247518181,0.24657607
Cuyahoga,1208.02,28,0.85,3259,98.85,5,0.15,4,0.12,1,0.03,5,0.15,300,9.1,620,18.8,920,27.9,803,24.36,858,26.02,716,21.72,183,5.55,533,16.17,2.58,51,1.66,3006,97.98,3,0.1,4,0.13,4,0.13,15,0.49,250,8.15,678,22.1,928,30.25,667,21.74,926,30.18,547,17.82,102,3.32,445,14.5,2.31,14,0.64,2164,98.36,2,0.09,0,0,20,0.91,12,0.55,164,7.45,410,18.64,574,26.09,499,22.68,726,33,401,18.23,100,4.55,301,13.68,2.83,13388.11,12458.21,8933.53,0.246636755,0.246263289
Cuyahoga,1211,39,1.18,3243,98.12,10,0.3,7,0.21,6,0.18,16,0.48,273,8.26,674,20.39,947,28.65,892,26.99,960,29.05,506,15.31,168,5.08,338,10.23,2.49,33,1.08,3007,98.56,4,0.13,0,0,7,0.23,17,0.56,231,7.57,756,24.78,987,32.35,573,18.78,913,29.92,578,18.95,168,5.51,410,13.44,2.09,12,0.53,2237,97.9,5,0.22,3,0.13,28,1.23,7,0.31,128,5.6,447,19.56,575,25.16,454,19.87,758,33.17,498,21.79,109,4.77,389,17.02,2.97,13170.05,12157.88,9105.46,0.252163052,0.250948174
Cuyahoga,1212,40,1.53,2560,98.08,5,0.19,2,0.08,3,0.11,10,0.38,215,8.24,500,19.16,715,27.39,713,27.32,722,27.66,460,17.63,145,5.56,315,12.07,2.65,35,1.45,2379,98.27,2,0.08,2,0.08,3,0.12,16,0.66,193,7.97,553,22.84,746,30.81,483,19.95,681,28.13,511,21.11,108,4.46,403,16.65,2.25,11,0.62,1737,98.47,1,0.06,1,0.06,14,0.79,4,0.23,124,7.03,342,19.39,466,26.42,336,19.05,567,32.14,395,22.4,83,4.71,312,17.69,2.79,14176.8,13150.21,9581.56,0.184808984,0.184103606
Cuyahoga,1213,190,4.68,3857,95.05,2,0.05,4,0.1,5,0.12,18,0.44,430,10.6,1055,26,1485,36.59,1045,25.75,1056,26.02,472,11.63,161,3.97,311,7.66,1.73,102,2.76,3572,96.59,5,0.14,3,0.08,16,0.43,28,0.76,311,8.41,1061,28.69,1372,37.1,753,20.36,1083,29.29,490,13.25,159,4.3,331,8.95,1.7,40,1.76,2196,96.49,3,0.13,1,0.04,36,1.58,13,0.57,142,6.24,501,22.01,643,28.25,492,21.62,740,32.51,401,17.62,112,4.92,289,12.7,2.54,7846.39,7150.31,4400.79,0.519474561,0.517180512
Cuyahoga,1214.01,56,2.12,2570,97.46,3,0.11,2,0.08,6,0.23,14,0.53,262,9.94,601,22.79,863,32.73,716,27.15,724,27.46,334,12.67,103,3.91,231,8.76,2.06,28,1.13,2438,98.23,8,0.32,6,0.24,2,0.08,50,2.01,212,8.54,590,23.77,802,32.31,516,20.79,745,30.02,419,16.89,121,4.88,298,12.01,2.09,19,1.09,1685,96.73,8,0.46,2,0.11,28,1.61,13,0.75,100,5.74,353,20.26,453,26,343,19.69,571,32.78,375,21.52,107,6.14,268,15.38,2.85,8709.18,8197.26,5753.28,0.304391458,0.302783959
Cuyahoga,1214.02,43,1.35,3134,98.34,4,0.13,0,0,6,0.19,22,0.69,275,8.63,758,23.78,1033,32.41,858,26.92,917,28.77,379,11.89,139,4.36,240,7.53,2.09,48,1.71,2757,98.08,2,0.07,1,0.04,3,0.11,15,0.53,198,7.04,696,24.76,894,31.8,572,20.35,906,32.23,439,15.61,128,4.55,311,11.06,2.14,34,1.61,2033,96.49,4,0.19,1,0.05,35,1.66,17,0.81,116,5.51,398,18.89,514,24.39,446,21.17,706,33.51,441,20.94,124,5.89,317,15.05,3.1,11038.43,9736.12,7297.76,0.290711632,0.288718595
Cuyahoga,1215,48,1.22,3879,98.53,3,0.08,2,0.05,5,0.13,21,0.53,259,6.58,736,18.69,995,25.27,930,23.62,1228,31.19,784,19.91,258,6.55,526,13.36,2.96,48,1.34,3527,98.14,2,0.06,9,0.25,8,0.22,18,0.5,233,6.48,697,19.39,930,25.88,646,17.97,1177,32.75,841,23.4,206,5.73,635,17.67,2.86,13,0.44,2888,97.67,6,0.2,1,0.03,49,1.66,26,0.88,157,5.31,500,16.91,657,22.22,541,18.3,1008,34.09,751,25.4,151,5.11,600,20.29,3.5,11509.82,10507.06,8644.79,0.343880269,0.34205574
Cuyahoga,1216,32,2.84,1094,96.99,0,0,2,0.18,0,0,2,0.18,90,7.98,225,19.95,315,27.93,299,26.51,335,29.7,179,15.87,57,5.05,122,10.82,2.58,21,2.05,995,97.07,4,0.39,0,0,5,0.49,1,0.1,70,6.83,224,21.85,294,28.68,187,18.24,329,32.1,215,20.98,50,4.88,165,16.1,2.49,12,1.65,708,97.52,2,0.28,1,0.14,3,0.41,2,0.28,42,5.79,111,15.29,153,21.07,150,20.66,240,33.06,183,25.21,48,6.61,135,18.6,3.75,11253.36,10225.79,7242.85,0.100414454,0.100236729
Cuyahoga,1217,56,1.22,4527,98.22,12,0.26,4,0.09,10,0.22,26,0.56,241,5.23,715,15.51,956,20.74,958,20.79,1483,32.18,1212,26.3,424,9.2,788,17.1,3.82,33,0.8,4073,98.79,4,0.1,4,0.1,9,0.22,19,0.46,220,5.34,649,15.74,869,21.08,665,16.13,1334,32.36,1255,30.43,229,5.55,1026,24.88,3.74,14,0.37,3681,97.72,3,0.08,5,0.13,64,1.7,44,1.17,169,4.49,650,17.26,819,21.74,556,14.76,1298,34.46,1094,29.05,250,6.64,844,22.41,3.6,9749.55,8721.5,7968.45,0.475406557,0.472739767
Cuyahoga,1218,37,1.58,2272,97.22,11,0.47,12,0.51,5,0.21,7,0.3,135,5.78,418,17.89,553,23.66,506,21.65,763,32.65,515,22.04,185,7.92,330,14.12,3.23,25,1.26,1956,98.49,2,0.1,2,0.1,1,0.05,9,0.45,77,3.88,330,16.62,407,20.49,325,16.36,666,33.53,588,29.61,133,6.7,455,22.91,3.88,10,0.59,1654,97.52,5,0.29,0,0,27,1.59,9,0.53,73,4.3,228,13.44,301,17.75,281,16.57,593,34.96,521,30.72,97,5.72,424,25,4.63,9175.75,7797.62,6659,0.255455957,0.254693077
Cuyahoga,1219,29,1.68,1695,98.2,0,0,2,0.12,0,0,1,0.06,107,6.2,287,16.63,394,22.83,423,24.51,561,32.5,348,20.17,118,6.84,230,13.33,3.38,23,1.4,1608,97.63,2,0.12,2,0.12,12,0.73,4,0.24,111,6.74,308,18.7,419,25.44,288,17.49,536,32.54,404,24.53,101,6.13,303,18.4,2.93,16,1.14,1372,97.44,3,0.21,2,0.14,15,1.07,8,0.57,64,4.55,248,17.61,312,22.16,252,17.9,453,32.17,391,27.77,88,6.25,303,21.52,3.51,6183.79,5900.76,5044.48,0.279278565,0.279116852
Cuyahoga,1221,102,2.54,3883,96.88,9,0.22,6,0.15,8,0.2,8,0.2,192,4.79,551,13.75,743,18.54,793,19.79,1283,32.01,1189,29.66,342,8.53,847,21.13,4.39,55,1.51,3565,97.91,8,0.22,5,0.14,8,0.22,14,0.38,152,4.17,549,15.08,701,19.25,492,13.51,1107,30.4,1341,36.83,255,7,1086,29.83,4.19,26,0.8,3141,97.12,10,0.31,6,0.19,51,1.58,17,0.52,132,4.08,460,14.22,592,18.3,470,14.54,980,30.31,1192,36.85,193,5.98,999,30.87,4.46,6375.44,5791.66,5145.23,0.629917308,0.628662492
Cuyahoga,1222,37,1.54,2363,98.38,1,0.04,1,0.04,0,0,10,0.42,199,8.28,488,20.32,687,28.6,567,23.61,675,28.1,473,19.7,139,5.79,334,13.91,2.5,59,2.6,2191,96.52,1,0.04,3,0.13,16,0.7,15,0.66,153,6.74,527,23.22,680,29.96,412,18.15,698,30.75,480,21.15,108,4.76,372,16.39,2.34,12,0.65,1781,97.32,4,0.22,0,0,33,1.8,18,0.98,106,5.79,377,20.58,483,26.37,324,17.69,623,34.05,401,21.89,80,4.37,321,17.52,2.79,3284.16,3103.68,2501.76,0.734434376,0.731389457
Cuyahoga,1223,44,1.75,2457,97.81,5,0.2,1,0.04,5,0.2,22,0.88,145,5.77,445,17.71,590,23.49,555,22.09,766,30.49,601,23.92,184,7.32,417,16.6,3.26,41,1.86,2147,97.64,5,0.23,2,0.09,4,0.18,15,0.68,118,5.37,411,18.69,529,24.06,338,15.37,699,31.79,633,28.78,143,6.5,490,22.28,3.16,10,0.52,1838,96.28,18,0.94,1,0.05,42,2.2,14,0.73,88,4.61,314,16.45,402,21.06,305,15.98,607,31.8,595,31.17,133,6.97,462,24.2,3.75,4186.16,3664.55,3181.28,0.605328033,0.60007262
Cuyahoga,1231,2679,98.86,7,0.26,0,0,21,0.77,3,0.11,23,0.85,213,7.86,329,12.14,542,20,738,27.23,750,27.68,680,25.09,142,5.24,538,19.85,4,2540,96.58,18,0.68,7,0.27,46,1.75,19,0.72,68,2.59,186,7.07,429,16.31,615,23.38,573,21.79,946,35.97,496,18.86,100,3.8,396,15.06,3.28,2262,91.47,72,2.91,7,0.28,71,2.87,61,2.47,66,2.67,136,5.5,414,16.74,550,22.24,506,20.46,987,39.91,430,17.39,135,5.46,295,11.93,3.5,5959.32,5783.4,5438.16,0.458609372,0.454749871
Cuyahoga,1232,3223,97.73,19,0.58,2,0.06,43,1.3,11,0.33,31,0.94,238,7.22,373,11.31,611,18.53,842,25.53,865,26.23,980,29.72,173,5.25,807,24.47,4.4,2979,96.31,33,1.07,4,0.13,45,1.45,32,1.03,86,2.78,213,6.89,365,11.8,578,18.69,747,24.15,1095,35.4,673,21.76,111,3.59,562,18.17,4.35,2689,90.02,136,4.55,2,0.07,68,2.28,92,3.08,144,4.82,175,5.86,399,13.36,574,19.22,656,21.96,1142,38.23,615,20.59,221,7.4,394,13.19,4.2,6004.24,5631.03,5438.05,0.554441528,0.54927851
Cuyahoga,1233,527,95.13,11,1.99,0,0,5,0.9,11,1.99,21,3.79,52,9.39,87,15.7,139,25.09,195,35.2,129,23.29,91,16.42,28,5.05,63,11.37,2.99,536,86.04,38,6.1,5,0.8,12,1.93,32,5.14,53,8.51,50,8.03,91,14.61,141,22.63,142,22.79,260,41.73,80,12.84,21,3.37,59,9.47,3.42,188,82.82,19,8.37,0,0,1,0.44,19,8.37,43,18.94,15,6.61,42,18.5,57,25.11,56,24.67,81,35.68,33,14.54,12,5.29,21,9.25,2.98,1613.58,1814.55,661.16,0.356350475,0.343335936
Cuyahoga,1234,3988,97.89,25,0.61,4,0.1,43,1.06,14,0.34,59,1.45,305,7.49,612,15.02,917,22.51,1091,26.78,1115,27.37,951,23.35,186,4.57,765,18.78,3.44,3802,96.64,45,1.14,2,0.05,56,1.42,29,0.74,94,2.39,276,7.02,622,15.81,898,22.83,774,19.67,1393,35.41,869,22.09,166,4.22,703,17.87,3.38,3385,92.36,119,3.25,2,0.05,62,1.69,97,2.65,173,4.72,206,5.62,538,14.68,744,20.3,755,20.6,1371,37.41,795,21.69,199,5.43,596,16.26,3.93,4194.97,4050.82,3773.83,0.985227546,0.971163083
Cuyahoga,1235.01,3338,95.92,30,0.86,11,0.32,35,1.01,66,1.9,168,4.83,312,8.97,543,15.6,855,24.57,1104,31.72,856,24.6,665,19.11,171,4.91,494,14.2,3.07,3065,87,201,5.71,16,0.45,54,1.53,187,5.31,371,10.53,311,8.83,633,17.97,944,26.8,984,27.93,1147,32.56,448,12.72,95,2.7,353,10.02,2.73,2462,75.64,421,12.93,13,0.4,33,1.01,326,10.02,558,17.14,223,6.85,611,18.77,834,25.62,792,24.33,1192,36.62,437,13.43,160,4.92,277,8.51,2.9,7894.21,7991.75,7383.81,0.462110838,0.440829418
Cuyahoga,1235.02,2367,91.92,135,5.24,5,0.19,39,1.51,29,1.13,82,3.18,185,7.18,268,10.41,453,17.59,966,37.51,694,26.95,462,17.95,115,4.47,347,13.48,4.68,2049,80.01,380,14.84,8,0.31,33,1.29,91,3.55,228,8.9,200,7.81,356,13.9,556,21.71,770,30.07,929,36.27,306,11.95,65,2.54,241,9.41,3.61,1592,65.17,404,16.54,5,0.2,225,9.21,217,8.88,290,11.87,187,7.65,344,14.08,531,21.74,683,27.96,929,38.03,300,12.28,111,4.54,189,7.74,3.6,8753.31,8705.72,8304.6,0.303542317,0.294174432
Cuyahoga,1236.01,3392,98.49,11,0.32,2,0.06,28,0.81,11,0.32,56,1.63,309,8.97,548,15.91,857,24.88,1003,29.12,928,26.95,656,19.05,159,4.62,497,14.43,3.02,3008,96.23,52,1.66,5,0.16,27,0.86,34,1.09,123,3.93,260,8.32,458,14.65,718,22.97,796,25.46,1082,34.61,530,16.96,114,3.65,416,13.31,3.35,2578,88.84,157,5.41,7,0.24,30,1.03,130,4.48,210,7.24,171,5.89,448,15.44,619,21.33,612,21.09,1152,39.7,519,17.89,165,5.69,354,12.2,3.69,6769.3,6144.26,5703.98,0.517040167,0.508767524
Cuyahoga,1236.02,3076,96.55,34,1.07,3,0.09,59,1.85,14,0.44,57,1.79,184,5.78,352,11.05,536,16.82,759,23.82,874,27.43,1017,31.92,194,6.09,823,25.83,4.94,2986,92.93,110,3.42,2,0.06,73,2.27,42,1.31,118,3.67,175,5.45,370,11.52,545,16.96,673,20.95,1028,32,967,30.1,169,5.26,798,24.84,4.9,2453,81.71,333,11.09,11,0.37,59,1.97,146,4.86,223,7.43,122,4.06,334,11.13,456,15.19,530,17.65,1189,39.61,827,27.55,226,7.53,601,20.02,5.58,3536.14,3566.11,3331.92,0.917101698,0.900982427
